date,tsm_usd,twse_twd,usdtwd,twse_usd_per_adr,premium,premium_ma60
2000-10-20,11.0696,43.5738,,,,
2000-10-23,10.8876,49.834,,,,
2000-10-24,11.2212,53.0896,,,,
2000-10-25,10.5237,53.8409,,,,
2000-10-26,11.2212,52.839,,,,
2000-10-27,10.5237,52.839,,,,
2000-10-30,10.2204,49.3333,,,,
2000-10-31,11.0089,49.0827,,,,
2000-11-01,10.372,48.582,,,,
2000-11-02,11.4335,51.8377,,,,
2000-11-03,11.6155,54.8427,,,,
2000-11-06,11.8884,54.5922,,,,
2000-11-07,12.1614,58.3485,,,,
2000-11-08,11.8581,58.599,,,,
2000-11-09,11.4032,57.5972,,,,
2000-11-10,10.3417,57.0965,,,,
2000-11-13,10.4327,53.3402,,,,
2000-11-14,11.2819,53.3402,,,,
2000-11-15,11.1606,53.5903,,,,
2000-11-16,9.8565,50.0846,,,,
2000-11-17,9.8565,49.3333,,,,
2000-11-20,8.8253,44.0745,,,,
2000-11-21,9.2196,47.0795,,,,
2000-11-22,8.9466,45.577,,,,
2000-11-24,9.8565,47.5802,,,,
2000-11-27,9.4622,47.3301,,,,
2000-11-28,8.886,46.3283,,,,
2000-11-29,8.8253,45.3264,,,,
2000-11-30,8.1581,44.8257,,,,
2000-12-01,8.5827,45.8276,,,,
2000-12-04,8.3704,44.0745,,,,
2000-12-05,9.1589,44.325,,,,
2000-12-06,8.795,44.5751,,,,
2000-12-07,8.7344,45.577,,,,
2000-12-08,9.6139,45.0763,,,,
2000-12-11,9.7352,45.0763,,,,
2000-12-12,9.3712,46.3283,,,,
2000-12-13,9.068,46.0777,,,,
2000-12-14,9.0376,45.3264,,,,
2000-12-15,9.0376,44.0745,,,,
2000-12-18,8.613,42.3214,,,,
2000-12-19,8.7647,42.0712,,,,
2000-12-20,8.3098,40.8188,,,,
2000-12-21,8.0671,39.5669,,,,
2000-12-22,8.3098,39.0662,,,,
2000-12-26,8.2188,38.0643,,,,
2000-12-27,8.3401,37.5637,,,,
2000-12-28,8.4007,40.0676,,,,
2000-12-29,8.3704,39.8175,,,,
2001-01-02,8.5524,41.8207,,,,
2001-01-03,9.3712,40.3181,,,,
2001-01-04,9.3712,42.5719,,,,
2001-01-05,9.7655,45.3264,,,,
2001-01-08,9.6442,44.8257,,,,
2001-01-09,10.1901,46.5788,,,,
2001-01-10,10.6753,47.0795,,,,
2001-01-11,10.6753,46.3283,,,,
2001-01-12,10.8573,47.0795,,,,
2001-01-16,10.5843,50.5853,,,,
2001-01-17,11.4335,50.5853,,,,
2001-01-18,12.2524,51.0864,,,,
2001-01-19,12.1614,51.0864,,,,
2001-01-22,11.6458,51.0864,,,,
2001-01-23,12.1007,51.0864,,,,
2001-01-24,12.0097,51.0864,,,,
2001-01-25,11.7065,51.0864,,,,
2001-01-26,10.827,51.0864,,,,
2001-01-29,10.5686,48.582,,,,
2001-01-30,11.1945,49.5839,,,,
2001-01-31,11.7137,52.839,,,,
2001-02-01,11.573,50.8358,,,,
2001-02-02,11.2236,50.3351,,,,
2001-02-05,10.6705,49.3333,,,,
2001-02-06,9.9863,49.0827,,,,
2001-02-07,9.7291,45.8276,,,,
2001-02-08,10.224,45.3264,,,,
2001-02-09,9.962,45.8276,,,,
2001-02-12,10.3211,46.0777,,,,
2001-02-13,10.554,49.0827,,,,
2001-02-14,10.9034,47.0795,,,,
2001-02-15,11.2916,50.3351,,,,
2001-02-16,10.8112,49.0827,,,,
2001-02-20,10.2435,48.0814,,,,
2001-02-21,10.0785,48.8326,,,,
2001-02-22,10.0202,46.8289,,,,
2001-02-23,9.7776,45.577,,,,
2001-02-26,9.8261,44.5751,,,,
2001-02-27,9.3991,45.0763,,,,
2001-02-28,9.1371,45.0763,,,,
2001-03-01,8.6955,42.0712,,,,
2001-03-02,9.0255,41.8207,,,,
2001-03-05,9.2293,42.3214,,,,
2001-03-06,10.4133,44.325,,,,
2001-03-07,10.1124,46.0777,,,,
2001-03-08,9.632,45.3264,,,,
2001-03-09,9.0061,44.0745,,,,
2001-03-12,8.7441,42.8225,,,,
2001-03-13,9.6175,43.5738,,,,
2001-03-14,9.4865,43.5738,,,,
2001-03-15,9.7194,44.0745,,,,
2001-03-16,9.6029,44.325,,,,
2001-03-19,9.4913,43.5738,,,,
2001-03-20,9.1711,43.0726,,,,
2001-03-21,9.0983,42.5719,,,,
2001-03-22,9.6563,43.3232,,,,
2001-03-23,10.1658,45.3264,,,,
2001-03-26,9.8941,45.0763,,,,
2001-03-27,9.831,44.8257,,,,
2001-03-28,9.4962,44.5751,,,,
2001-03-29,9.535,44.0745,,,,
2001-03-30,9.4622,44.325,,,,
2001-04-02,8.516,42.5719,,,,
2001-04-03,8.1618,40.8188,,,,
2001-04-04,8.0502,39.8175,,,,
2001-04-05,8.9284,39.8175,,,,
2001-04-06,8.4869,41.32,,,,
2001-04-09,8.317,40.0676,,,,
2001-04-10,8.8265,39.5669,,,,
2001-04-11,9.6126,41.5701,,,,
2001-04-12,9.8358,43.0726,,,,
2001-04-16,9.3263,42.0712,,,,
2001-04-17,9.1905,41.8207,,,,
2001-04-18,10.7869,42.5719,,,,
2001-04-19,10.5686,45.3264,,,,
2001-04-20,10.1416,45.3264,,,,
2001-04-23,9.7776,45.0763,,,,
2001-04-24,9.8019,44.0745,,,,
2001-04-25,9.8941,43.3232,,,,
2001-04-26,9.9183,43.3232,,,,
2001-04-27,10.5783,43.5738,,,,
2001-04-30,11.7623,45.577,,,,
2001-05-01,12.0291,45.577,,,,
2001-05-02,11.9175,48.0814,,,,
2001-05-03,11.4032,48.3315,,,,
2001-05-04,11.1606,46.5788,,,,
2001-05-07,11.0392,47.5802,,,,
2001-05-08,11.0538,47.3301,,,,
2001-05-09,10.7724,47.5802,,,,
2001-05-10,10.7724,46.3283,,,,
2001-05-11,10.4327,47.0795,,,,
2001-05-14,9.9038,46.3283,,,,
2001-05-15,9.7679,44.8257,,,,
2001-05-16,9.8844,44.0745,,,,
2001-05-17,10.3211,44.5751,,,,
2001-05-18,10.0688,45.3264,,,,
2001-05-21,10.2386,44.325,,,,
2001-05-22,10.3842,45.0763,,,,
2001-05-23,10.2629,47.3301,,,,
2001-05-24,10.3356,47.0795,,,,
2001-05-25,10.1173,47.3301,,,,
2001-05-29,9.9572,46.5788,,,,
2001-05-30,9.4768,45.0763,,,,
2001-05-31,9.6369,44.8257,,,,
2001-06-01,9.6515,44.5751,,,,
2001-06-04,9.5107,45.0763,,,,
2001-06-05,10.1804,45.577,,,,
2001-06-06,9.9717,46.8289,,,,
2001-06-07,10.8209,46.5788,,,,
2001-06-08,10.753,48.582,,,,
2001-06-11,10.4715,49.5839,,,,
2001-06-12,10.3599,48.582,,,,
2001-06-13,10.3405,47.0795,,,,
2001-06-14,10.1416,46.3283,,,,
2001-06-15,10.2968,46.8289,,,,
2001-06-18,9.797,46.0777,,,,
2001-06-19,9.6757,45.3264,,,,
2001-06-20,9.2778,45.0763,,,,
2001-06-21,9.0983,43.0726,,,,
2001-06-22,9.3166,42.5719,,,,
2001-06-25,9.4816,42.5719,,,,
2001-06-26,9.3069,42.7724,,,,
2001-06-27,9.5039,44.5251,,,,
2001-06-28,9.8504,43.1225,,,,
2001-06-29,10.3191,44.8759,,,,
2001-07-02,10.292,46.9795,,,,
2001-07-03,10.3395,46.6287,,,,
2001-07-05,9.8912,45.9277,,,,
2001-07-06,9.5175,44.1743,,,,
2001-07-09,9.6874,42.7724,,,,
2001-07-10,9.6058,43.1225,,,,
2001-07-11,9.633,43.1225,,,,
2001-07-12,10.2172,44.5251,,,,
2001-07-13,10.061,44.1743,,,,
2001-07-16,9.6602,44.1743,,,,
2001-07-17,9.9591,43.8242,,,,
2001-07-18,9.5583,43.4734,,,,
2001-07-19,9.9863,42.7724,,,,
2001-07-20,9.5515,42.4216,,,,
2001-07-23,9.1031,40.6689,,,,
2001-07-24,8.9401,40.318,,,,
2001-07-25,9.2526,41.3698,,,,
2001-07-26,9.7825,42.4216,,,,
2001-07-27,10.3259,44.5251,,,,
2001-07-30,10.4007,44.5251,,,,
2001-07-31,11.0732,46.2778,,,,
2001-08-01,11.5827,48.0312,,,,
2001-08-02,11.542,49.4338,,,,
2001-08-03,11.1751,48.3814,,,,
2001-08-06,10.8151,47.6804,,,,
2001-08-07,10.6181,46.2778,,,,
2001-08-08,10.4754,47.3296,,,,
2001-08-09,10.523,45.5769,,,,
2001-08-10,10.8083,48.0312,,,,
2001-08-13,10.8287,47.6804,,,,
2001-08-14,10.9713,48.3814,,,,
2001-08-15,10.6792,48.0312,,,,
2001-08-16,10.8694,47.6804,,,,
2001-08-17,10.1357,47.3296,,,,
2001-08-20,10.1018,46.2778,,,,
2001-08-21,9.4428,46.6287,,,,
2001-08-22,8.4238,43.4734,,,,
2001-08-23,8.3287,43.4734,,,,
2001-08-24,8.1521,42.4216,,,,
2001-08-27,8.3219,44.5251,,,,
2001-08-28,8.7499,44.1743,,,,
2001-08-29,8.5257,45.2261,,,,
2001-08-30,8.5053,44.1743,,,,
2001-08-31,8.8178,44.8759,,,,
2001-09-04,8.6616,46.2778,,,,
2001-09-05,8.5121,45.9277,,,,
2001-09-06,8.6276,44.8759,,,,
2001-09-07,8.7906,44.1743,,,,
2001-09-10,8.6072,44.8759,,,,
2001-09-17,7.167,38.9155,,,,
2001-09-18,6.6915,38.9155,,,,
2001-09-19,6.4945,38.9155,,,,
2001-09-20,6.1344,36.8119,,,,
2001-09-21,6.4197,35.7602,,,,
2001-09-24,6.9768,35.7602,,,,
2001-09-25,6.3043,33.2359,,,,
2001-09-26,6.3518,34.0074,,,,
2001-09-27,6.0325,32.6048,,,,
2001-09-28,6.4469,32.6048,,,,
2001-10-01,6.2295,32.6048,,,,
2001-10-02,6.0121,31.5531,,,,
2001-10-03,6.5216,30.922,,,,
2001-10-04,6.2907,31.0625,,,,
2001-10-05,6.3111,32.8152,,,,
2001-10-08,6.5488,32.2547,,,,
2001-10-09,6.4809,34.498,,,,
2001-10-10,6.7934,34.498,,,,
2001-10-11,7.6086,36.8119,,,,
2001-10-12,7.4048,38.5653,,,,
2001-10-15,7.167,37.5135,,,,
2001-10-16,7.8871,38.9155,,,,
2001-10-17,8.0162,40.6689,,,,
2001-10-18,7.6697,41.7206,,,,
2001-10-19,7.6969,41.019,,,,
2001-10-22,8.2404,40.6689,,,,
2001-10-23,8.3491,40.318,,,,
2001-10-24,8.7635,43.1225,,,,
2001-10-25,9.0012,43.8242,,,,
2001-10-26,9.4428,44.1743,,,,
2001-10-29,9.042,46.9795,,,,
2001-10-30,8.5325,43.8242,,,,
2001-10-31,8.7703,42.7724,,,,
2001-11-01,9.0148,42.7724,,,,
2001-11-02,9.1371,43.8242,,,,
2001-11-05,9.6942,45.5769,,,,
2001-11-06,9.6466,45.9277,,,,
2001-11-07,9.8504,46.9795,,,,
2001-11-08,10.0542,47.3296,,,,
2001-11-09,9.8436,47.3296,,,,
2001-11-12,9.8164,47.6804,,,,
2001-11-13,10.4211,47.3296,,,,
2001-11-14,10.3259,50.4856,,,,
2001-11-15,10.6045,52.2383,,,,
2001-11-16,11.0392,54.3419,,,,
2001-11-19,10.9849,55.7444,,,,
2001-11-20,10.3395,52.2383,,,,
2001-11-21,10.7675,52.9393,,,,
2001-11-23,10.6656,51.5374,,,,
2001-11-26,11.277,51.8875,,,,
2001-11-27,11.114,52.9393,,,,
2001-11-28,10.4075,51.8875,,,,
2001-11-29,10.9373,51.1866,,,,
2001-11-30,10.8219,51.1866,,,,
2001-12-03,11.0732,54.3419,,,,
2001-12-04,11.9088,55.0428,,,,
2001-12-05,12.9618,58.5489,,,,
2001-12-06,12.7987,62.4052,,,,
2001-12-07,12.724,62.0551,,,,
2001-12-10,12.2077,58.8997,,,,
2001-12-11,12.5066,59.9515,,,,
2001-12-12,12.8735,62.0551,,,,
2001-12-13,12.1602,58.8997,,,,
2001-12-14,12.5134,58.5489,,,,
2001-12-17,12.5066,56.7962,,,,
2001-12-18,12.4183,57.848,,,,
2001-12-19,11.8884,59.9515,,,,
2001-12-20,11.5555,59.9515,,,,
2001-12-21,11.0053,56.0946,,,,
2001-12-24,10.8694,56.7962,,,,
2001-12-26,11.1004,57.848,,,,
2001-12-27,11.3857,57.4972,,,,
2001-12-28,11.5148,59.6007,,,,
2001-12-31,11.6642,61.3534,,,,
2002-01-02,11.8748,60.3017,,,,
2002-01-03,12.6221,60.3017,,,,
2002-01-04,13.0229,62.4052,,,,
2002-01-07,12.8055,64.8596,,,,
2002-01-08,13.2403,63.457,,,,
2002-01-09,13.2471,64.1586,,,,
2002-01-10,12.6357,63.457,,,,
2002-01-11,12.5949,61.3534,,,,
2002-01-14,12.3708,61.7042,,,,
2002-01-15,12.3232,61.3534,,,,
2002-01-16,11.7933,59.6007,,,,
2002-01-17,12.2892,59.2499,,,,
2002-01-18,11.9496,59.6007,,,,
2002-01-22,12.0039,63.1068,,,,
2002-01-23,12.2824,62.0551,,,,
2002-01-24,12.3979,63.457,,,,
2002-01-25,12.4047,64.5087,,,,
2002-01-28,12.4387,64.5087,,,,
2002-01-29,12.0922,62.4052,,,,
2002-01-30,12.0039,61.0033,,,,
2002-01-31,11.5284,61.0033,,,,
2002-02-01,11.5623,59.9515,,,,
2002-02-04,11.4333,60.3017,,,,
2002-02-05,11.4808,59.9515,,,,
2002-02-06,11.7254,60.6525,,,,
2002-02-07,11.2838,60.6525,,,,
2002-02-08,11.2906,60.6525,,,,
2002-02-11,11.6846,60.6525,,,,
2002-02-12,11.739,60.6525,,,,
2002-02-13,11.9903,60.6525,,,,
2002-02-14,12.4659,60.6525,,,,
2002-02-15,12.0107,60.6525,,,,
2002-02-19,11.311,59.9515,,,,
2002-02-20,11.3721,57.4972,,,,
2002-02-21,10.8762,57.848,,,,
2002-02-22,10.9917,57.1464,,,,
2002-02-25,11.3042,56.7962,,,,
2002-02-26,11.0325,56.0946,,,,
2002-02-27,11.2498,57.4972,,,,
2002-02-28,11.0392,57.4972,,,,
2002-03-01,11.8273,56.7962,,,,
2002-03-04,12.9822,60.6525,,,,
2002-03-05,13.2471,63.8078,,,,
2002-03-06,13.3286,66.2621,,,,
2002-03-07,13.3558,65.5605,,,,
2002-03-08,13.6547,64.1586,,,,
2002-03-11,13.7974,68.3657,,,,
2002-03-12,13.383,66.6123,,,,
2002-03-13,12.8599,65.9113,,,,
2002-03-14,12.7172,65.2104,,,,
2002-03-15,12.9754,63.457,,,,
2002-03-18,13.0705,64.1586,,,,
2002-03-19,13.2131,64.1586,,,,
2002-03-20,13.0773,67.3139,,,,
2002-03-21,13.5528,65.9113,,,,
2002-03-22,13.2947,66.6123,,,,
2002-03-25,13.1995,67.3139,,,,
2002-03-26,13.4237,66.2621,,,,
2002-03-27,13.4781,64.8596,,,,
2002-03-28,14.0963,66.6123,,,,
2002-04-01,13.9944,66.9631,,,,
2002-04-02,13.6207,67.3139,,,,
2002-04-03,13.4237,66.6123,,,,
2002-04-04,13.4713,64.8596,,,,
2002-04-05,13.4237,64.8596,,,,
2002-04-08,13.3014,64.1586,,,,
2002-04-09,13.0161,64.1586,,,,
2002-04-10,12.7376,63.457,,,,
2002-04-11,12.493,63.1068,,,,
2002-04-12,12.9074,64.5087,,,,
2002-04-15,13.0433,64.1586,,,,
2002-04-16,13.7226,64.8596,,,,
2002-04-17,13.9944,67.3139,,,,
2002-04-18,13.6207,66.9631,,,,
2002-04-19,13.3354,66.2621,,,,
2002-04-22,13.1384,65.2104,,,,
2002-04-23,13.1588,65.9113,,,,
2002-04-24,12.9754,66.6123,,,,
2002-04-25,12.5678,64.5087,,,,
2002-04-26,12.1941,64.5087,,,,
2002-04-29,12.0379,62.4052,,,,
2002-04-30,12.0243,61.3534,,,,
2002-05-01,12.364,61.3534,,,,
2002-05-02,11.7322,59.6007,,,,
2002-05-03,11.1751,59.6007,,,,
2002-05-06,10.9713,56.7962,,,,
2002-05-07,11.3314,57.4972,,,,
2002-05-08,12.4591,58.1981,,,,
2002-05-09,11.9631,59.6007,,,,
2002-05-10,12.133,60.6525,,,,
2002-05-13,12.2281,59.6007,,,,
2002-05-14,12.8055,61.0033,,,,
2002-05-15,12.4659,63.1068,,,,
2002-05-16,12.4659,62.0551,,,,
2002-05-17,12.8055,62.756,,,,
2002-05-20,12.3572,61.0033,,,,
2002-05-21,12.0243,60.6525,,,,
2002-05-22,11.9564,61.7042,,,,
2002-05-23,11.8612,61.0033,,,,
2002-05-24,11.8137,61.3534,,,,
2002-05-28,11.739,60.3017,,,,
2002-05-29,11.4469,59.9515,,,,
2002-05-30,11.3449,60.6525,,,,
2002-05-31,11.2634,59.9515,,,,
2002-06-03,10.5297,59.6007,,,,
2002-06-04,10.4007,57.1464,,,,
2002-06-05,10.4278,57.4972,,,,
2002-06-06,9.7893,56.4454,,,,
2002-06-07,9.7485,52.5891,,,,
2002-06-10,9.7485,52.5891,,,,
2002-06-11,9.6126,51.8875,,,,
2002-06-12,9.9183,50.4856,,,,
2002-06-13,10.1221,52.9393,,,,
2002-06-14,9.9863,52.9393,,,,
2002-06-17,10.0882,51.8875,,,,
2002-06-18,9.9727,52.9393,,,,
2002-06-19,9.4082,52.8344,,,,
2002-06-20,9.3857,52.8344,,,,
2002-06-21,9.2363,53.2203,,,,
2002-06-24,9.4904,52.8344,,,,
2002-06-25,9.7071,53.6054,,,,
2002-06-26,9.6398,51.2915,,,,
2002-06-27,9.6398,51.2915,,,,
2002-06-28,9.7145,52.4485,,,,
2002-07-01,9.0046,51.6774,,,,
2002-07-02,8.3022,50.9056,,,,
2002-07-03,9.0794,48.9776,,,,
2002-07-05,10.2003,51.6774,,,,
2002-07-08,10.0882,54.7624,,,,
2002-07-09,9.6473,55.1483,,,,
2002-07-10,9.4978,53.9913,,,,
2002-07-11,10.1031,52.0626,,,,
2002-07-12,10.0508,54.7624,,,,
2002-07-15,10.2302,53.6054,,,,
2002-07-16,10.1181,53.2203,,,,
2002-07-17,9.9387,51.6774,,,,
2002-07-18,9.1914,49.7487,,,,
2002-07-19,8.4068,47.4348,,,,
2002-07-22,8.3694,46.6637,,,,
2002-07-23,8.0033,47.8207,,,,
2002-07-24,8.3246,45.1209,,,,
2002-07-25,6.7852,44.7357,,,,
2002-07-26,6.6134,41.6501,,,,
2002-07-29,6.8375,38.951,,,,
2002-07-30,6.8002,40.108,,,,
2002-07-31,6.8151,38.951,,,,
2002-08-01,6.6208,38.5651,,,,
2002-08-02,6.2397,38.4882,,,,
2002-08-05,5.3056,35.8653,,,,
2002-08-06,6.1351,35.5571,,,,
2002-08-07,6.3144,38.0255,,,,
2002-08-08,6.576,37.8709,,,,
2002-08-09,6.8151,39.3362,,,,
2002-08-12,6.5984,38.951,,,,
2002-08-13,6.6432,38.5651,,,,
2002-08-14,6.9496,39.3362,,,,
2002-08-15,7.1813,40.879,,,,
2002-08-16,7.4354,41.2649,,,,
2002-08-19,7.4802,41.2649,,,,
2002-08-20,6.972,42.036,,,,
2002-08-21,7.0617,40.879,,,,
2002-08-22,6.86,40.879,,,,
2002-08-23,6.5386,40.879,,,,
2002-08-26,6.6134,40.4931,,,,
2002-08-27,6.3369,39.3362,,,,
2002-08-28,6.165,38.5651,,,,
2002-08-29,6.2397,38.5651,,,,
2002-08-30,6.1052,38.4882,,,,
2002-09-03,5.7615,37.5627,,,,
2002-09-04,5.9558,36.9454,,,,
2002-09-05,5.612,36.6371,,,,
2002-09-06,5.7689,36.6371,,,,
2002-09-09,5.896,37.4082,,,,
2002-09-10,6.3369,38.951,,,,
2002-09-11,6.0903,38.951,,,,
2002-09-12,5.7689,38.4882,,,,
2002-09-13,5.6419,37.0999,,,,
2002-09-16,5.47,36.4057,,,,
2002-09-17,5.3953,37.7941,,,,
2002-09-18,5.3056,35.1712,,,,
2002-09-19,5.1935,35.1712,,,,
2002-09-20,4.9694,33.5514,,,,
2002-09-23,4.8199,32.4721,,,,
2002-09-24,4.9469,32.6259,,,,
2002-09-25,5.1412,32.3945,,,,
2002-09-26,4.9245,32.8573,,,,
2002-09-27,4.7527,32.3945,,,,
2002-09-30,4.7452,31.7003,,,,
2002-10-01,4.8722,30.9293,,,,
2002-10-02,4.6555,30.8524,,,,
2002-10-03,4.4014,29.0782,,,,
2002-10-04,4.3192,29.3095,,,,
2002-10-07,4.0353,27.7667,,,,
2002-10-08,4.11,27.4584,,,,
2002-10-09,3.9979,27.7667,,,,
2002-10-10,4.2595,27.7667,,,,
2002-10-11,4.4911,27.5353,,,,
2002-10-14,4.5285,29.3095,,,,
2002-10-15,5.4103,31.3152,,,,
2002-10-16,5.1487,33.4746,,,,
2002-10-17,5.4925,33.5514,,,,
2002-10-18,5.4925,35.8653,,,,
2002-10-21,5.5896,35.0943,,,,
2002-10-22,5.1935,33.5514,,,,
2002-10-23,5.7988,34.7084,,,,
2002-10-24,5.7316,34.7084,,,,
2002-10-25,5.9931,35.4802,,,,
2002-10-28,6.023,35.943,,,,
2002-10-29,5.7316,36.0967,,,,
2002-10-30,5.9408,35.0943,,,,
2002-10-31,5.8437,35.8653,,,,
2002-11-01,6.0454,34.7084,,,,
2002-11-04,6.6134,36.2512,,,,
2002-11-05,6.307,36.7909,,,,
2002-11-06,6.9571,39.3362,,,,
2002-11-07,6.6134,39.7221,,,,
2002-11-08,6.4863,39.3362,,,,
2002-11-11,5.8511,36.7909,,,,
2002-11-12,6.1276,36.0967,,,,
2002-11-13,5.8661,36.0967,,,,
2002-11-14,6.2771,35.7884,,,,
2002-11-15,6.3817,37.3313,,,,
2002-11-18,6.2621,37.1768,,,,
2002-11-19,5.9782,36.714,,,,
2002-11-20,6.2173,35.5571,,,,
2002-11-21,6.576,36.1743,,,,
2002-11-22,6.7105,38.5651,,,,
2002-11-25,6.6208,40.108,,,,
2002-11-26,6.3518,38.951,,,,
2002-11-27,6.7927,38.5651,,,,
2002-11-29,6.9123,38.951,,,,
2002-12-02,7.0542,38.951,,,,
2002-12-03,6.8301,41.2649,,,,
2002-12-04,6.7105,40.108,,,,
2002-12-05,6.4788,40.4931,,,,
2002-12-06,6.576,39.7221,,,,
2002-12-09,6.3144,40.108,,,,
2002-12-10,6.3892,38.5651,,,,
2002-12-11,6.2771,38.5651,,,,
2002-12-12,6.038,37.7941,,,,
2002-12-13,5.754,37.5627,,,,
2002-12-16,5.9333,36.9454,,,,
2002-12-17,5.8138,36.8685,,,,
2002-12-18,5.4925,37.0223,,,,
2002-12-19,5.485,35.4025,,,,
2002-12-20,5.5597,35.4802,,,,
2002-12-23,5.5672,34.3232,,,,
2002-12-24,5.5149,34.5546,,,,
2002-12-26,5.5448,35.4802,,,,
2002-12-27,5.4177,35.0943,,,,
2002-12-30,5.2234,33.32,,,,
2002-12-31,5.2683,32.8573,,,,
2003-01-02,5.4401,32.7804,,,,
2003-01-03,5.5672,34.5546,,,,
2003-01-06,5.7166,34.5546,,,,
2003-01-07,5.739,35.0174,,,,
2003-01-08,5.4925,35.8653,,,,
2003-01-09,5.7914,35.4802,,,,
2003-01-10,5.9782,36.4057,,,,
2003-01-13,6.2024,38.951,,,,
2003-01-14,6.1799,38.951,,,,
2003-01-15,6.3966,38.951,,,,
2003-01-16,6.0529,37.4851,,,,
2003-01-17,5.6718,37.6396,,,,
2003-01-21,5.6419,36.714,,,,
2003-01-22,5.6793,36.8685,,,,
2003-01-23,6.1276,38.951,,,,
2003-01-24,5.7839,38.1023,,,,
2003-01-27,5.5971,37.7164,,,,
2003-01-28,5.343,36.7909,,,,
2003-01-29,5.3804,36.7909,,,,
2003-01-30,5.1188,36.7909,,,,
2003-01-31,5.0067,36.7909,,,,
2003-02-03,5.1412,36.7909,,,,
2003-02-04,5.0815,36.7909,,,,
2003-02-05,5.3206,36.7909,,,,
2003-02-06,5.074,34.2456,,,,
2003-02-07,4.9918,32.3945,,,,
2003-02-10,4.8349,31.3921,,,,
2003-02-11,4.8349,32.0093,,,,
2003-02-12,4.8647,31.1607,,,,
2003-02-13,4.7825,31.0062,,,,
2003-02-14,5.1188,31.6234,,,,
2003-02-18,5.2832,33.0887,,,,
2003-02-19,5.216,33.1663,,,,
2003-02-20,5.5373,34.0142,,,,
2003-02-21,5.5821,34.6315,,,,
2003-02-24,5.4327,34.9398,,,,
2003-02-25,5.3804,33.1663,,,,
2003-02-26,5.2757,33.0118,,,,
2003-02-27,5.2234,32.3945,,,,
2003-02-28,5.2982,32.3945,,,,
2003-03-03,5.4327,33.9373,,,,
2003-03-04,5.216,33.4746,,,,
2003-03-05,5.059,32.0862,,,,
2003-03-06,5.1113,31.9317,,,,
2003-03-07,5.201,32.0862,,,,
2003-03-10,5.1263,32.8573,,,,
2003-03-11,5.2384,32.7804,,,,
2003-03-12,5.3579,33.1663,,,,
2003-03-13,5.7689,34.0142,,,,
2003-03-14,5.754,35.0943,,,,
2003-03-17,5.881,33.9373,,,,
2003-03-18,6.1351,36.2512,,,,
2003-03-19,6.1202,36.9454,,,,
2003-03-20,6.2098,37.4851,,,,
2003-03-21,6.3443,37.4082,,,,
2003-03-24,5.9408,37.4082,,,,
2003-03-25,6.0454,35.943,,,,
2003-03-26,5.6643,36.2512,,,,
2003-03-27,5.7166,34.6315,,,,
2003-03-28,5.5298,34.2456,,,,
2003-03-31,5.1113,32.6259,,,,
2003-04-01,5.1562,32.549,,,,
2003-04-02,5.5746,33.0118,,,,
2003-04-03,5.6045,33.8605,,,,
2003-04-04,5.5971,34.8629,,,,
2003-04-07,5.7914,35.6339,,,,
2003-04-08,5.6942,35.2488,,,,
2003-04-09,5.6344,34.5546,,,,
2003-04-10,5.5746,34.3232,,,,
2003-04-11,5.5149,34.5546,,,,
2003-04-14,5.6494,33.6291,,,,
2003-04-15,5.5223,34.477,,,,
2003-04-16,5.7615,36.1743,,,,
2003-04-17,5.8437,35.3257,,,,
2003-04-21,5.9483,37.2537,,,,
2003-04-22,6.1127,36.2512,,,,
2003-04-23,6.165,37.2537,,,,
2003-04-24,5.7839,36.4826,,,,
2003-04-25,5.6643,35.0943,,,,
2003-04-28,5.7465,33.9373,,,,
2003-04-29,6.4265,34.786,,,,
2003-04-30,6.2547,36.8685,,,,
2003-05-01,6.3593,36.8685,,,,
2003-05-02,6.6208,37.2537,,,,
2003-05-05,6.5835,37.4082,,,,
2003-05-06,6.5013,36.8685,,,,
2003-05-07,6.3817,36.7909,,,,
2003-05-08,6.1501,36.0198,,,,
2003-05-09,6.5237,36.6371,,,,
2003-05-12,6.6507,37.2537,,,,
2003-05-13,6.703,37.9478,,,,
2003-05-14,6.7479,37.9478,,,,
2003-05-15,6.8749,38.1792,,,,
2003-05-16,6.6881,37.6396,,,,
2003-05-19,6.3518,37.7164,,,,
2003-05-20,6.3294,37.0223,,,,
2003-05-21,6.292,37.0223,,,,
2003-05-22,6.5237,37.0223,,,,
2003-05-23,6.4564,37.8709,,,,
2003-05-27,6.8151,38.0255,,,,
2003-05-28,7.0767,38.951,,,,
2003-05-29,7.2485,40.108,,,,
2003-05-30,7.5773,41.2649,,,,
2003-06-02,7.6072,43.5788,,,,
2003-06-03,7.129,43.1929,,,,
2003-06-04,7.5549,43.1929,,,,
2003-06-05,7.8987,44.3498,,,,
2003-06-06,7.951,45.1209,,,,
2003-06-09,7.6595,45.5068,,,,
2003-06-10,7.7642,44.3498,,,,
2003-06-11,7.6147,43.5788,,,,
2003-06-12,7.7492,45.1209,,,,
2003-06-13,7.4727,43.964,,,,
2003-06-16,7.5923,43.1929,,,,
2003-06-17,7.9211,44.7357,,,,
2003-06-18,7.9659,45.5068,,,,
2003-06-19,7.9584,45.5068,,,,
2003-06-20,7.8538,45.1209,,,,
2003-06-23,7.5699,44.3498,,,,
2003-06-24,7.4503,43.964,,,,
2003-06-25,7.4877,43.964,,,,
2003-06-26,7.4877,43.964,,,,
